transaction_id,date_time,weekday_weekend,temp,dwpt,rhum,prcp,snow,wspd,pres,is_holiday,item_id
5292,2017-01-25 08:53:00,0,9.7,6.4,80.0,0,0,22.3,1018.4,0,[7]
5293,2017-01-25 09:21:00,0,9.5,5.9,78.0,0,0,27.7,1018.5,0,"[1, 9]"
5294,2017-01-25 09:44:00,0,9.5,5.9,78.0,0,0,27.7,1018.5,0,"[32, 7, 8]"
5295,2017-01-25 09:47:00,0,9.5,5.9,78.0,0,0,27.7,1018.5,0,[7]
5296,2017-01-25 10:51:00,0,9.5,5.5,76.0,0,0,42.5,1017.9,0,"[2, 5]"
5297,2017-01-25 10:53:00,0,9.5,5.5,76.0,0,0,42.5,1017.9,0,[1]
5298,2017-01-25 10:54:00,0,9.5,5.5,76.0,0,0,42.5,1017.9,0,[1]
5299,2017-01-25 10:59:00,0,9.5,5.5,76.0,0,0,42.5,1017.9,0,[1]
5300,2017-01-25 11:18:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,[9]
5301,2017-01-25 11:26:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,[14]
5302,2017-01-25 11:27:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,"[78, 1]"
5303,2017-01-25 11:30:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,[1]
5304,2017-01-25 11:31:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,[78]
5305,2017-01-25 12:05:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[21]
5306,2017-01-25 12:11:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[10]
5307,2017-01-25 12:36:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,"[7, 10, 5, 8]"
5308,2017-01-25 12:41:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[1]
5309,2017-01-25 12:43:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[1]
5310,2017-01-25 12:49:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,"[7, 10, 30, 73]"
5311,2017-01-25 12:54:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,"[30, 7, 27]"
5312,2017-01-25 12:56:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[30]
5313,2017-01-25 12:57:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[30]
5314,2017-01-25 13:07:00,0,10.3,3.8,64.0,0,0,37.1,1017.8,0,[7]
5315,2017-01-25 13:49:00,0,10.3,3.8,64.0,0,0,37.1,1017.8,0,[1]
5316,2017-01-25 13:54:00,0,10.3,3.8,64.0,0,0,37.1,1017.8,0,"[30, 10, 7]"
5317,2017-01-25 14:10:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[3, 1]"
5318,2017-01-25 14:38:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[10, 56, 24]"
5319,2017-01-25 14:39:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[1, 10, 21]"
5320,2017-01-25 14:41:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[10, 21, 30, 9]"
5321,2017-01-25 14:57:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[7, 10, 24]"
5322,2017-01-25 14:59:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,[30]
5323,2017-01-25 15:18:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,[10]
5324,2017-01-25 15:19:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,[27]
5325,2017-01-25 15:21:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,[1]
5326,2017-01-25 15:28:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,[10]
5327,2017-01-25 15:29:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,"[16, 24]"
5328,2017-01-25 15:58:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,"[24, 7]"
5329,2017-01-25 16:33:00,0,7.5,3.2,74.0,0,0,22.3,1017.6,0,[6]
5336,2017-01-26 08:45:00,0,-3.1,-3.4,98.0,0,0,5.4,1016.7,0,[1]
5337,2017-01-26 08:54:00,0,-3.1,-3.4,98.0,0,0,5.4,1016.7,0,"[1, 9]"
5338,2017-01-26 09:15:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,[10]
5339,2017-01-26 09:36:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,"[1, 7]"
5340,2017-01-26 09:36:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,[1]
5341,2017-01-26 09:48:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,[14]
5342,2017-01-26 09:49:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,"[1, 7, 10, 5, 3]"
5343,2017-01-26 09:51:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,[7]
5344,2017-01-26 10:40:00,0,-1.4,-1.4,100.0,0,0,3.6,1016.0,0,[7]
5345,2017-01-26 10:46:00,0,-1.4,-1.4,100.0,0,0,3.6,1016.0,0,"[1, 6, 7]"
5346,2017-01-26 11:00:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,[6]
5347,2017-01-26 11:05:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[5, 16]"
5348,2017-01-26 11:07:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[5, 5, 7, 3]"
5349,2017-01-26 11:09:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[10, 6, 24, 16, 7]"
5350,2017-01-26 11:11:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[10, 6, 24, 16, 7]"
5352,2017-01-26 11:17:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,[7]
5353,2017-01-26 11:18:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[1, 7, 60]"
5354,2017-01-26 11:19:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[7, 3, 41, 30]"
5355,2017-01-26 11:20:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[16, 10, 6]"
5356,2017-01-26 11:35:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[7, 7]"
5357,2017-01-26 11:54:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,[7]
5358,2017-01-26 12:13:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 7, 5]"
5359,2017-01-26 12:18:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[1, 78]"
5360,2017-01-26 12:19:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 1]"
5361,2017-01-26 12:24:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,[7]
5362,2017-01-26 12:28:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[1, 74]"
5363,2017-01-26 12:29:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 6]"
5364,2017-01-26 12:30:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[3, 78]"
5365,2017-01-26 12:36:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 30, 9]"
5366,2017-01-26 12:41:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,[1]
5367,2017-01-26 12:58:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 10, 21]"
5368,2017-01-26 13:12:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[1, 9]"
5369,2017-01-26 13:16:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,[73]
5370,2017-01-26 13:25:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[74, 10, 7]"
5371,2017-01-26 13:40:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[7, 21, 7, 6]"
5372,2017-01-26 13:41:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[24, 21, 10]"
5373,2017-01-26 13:42:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[30, 1, 6]"
5374,2017-01-26 13:50:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[30, 7, 1]"
5375,2017-01-26 13:52:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[1, 78]"
5376,2017-01-26 14:06:00,0,3.4,-0.1,78.0,0,0,22.3,1013.7,0,"[8, 1, 4]"
5377,2017-01-26 14:10:00,0,3.4,-0.1,78.0,0,0,22.3,1013.7,0,[1]
5378,2017-01-26 14:16:00,0,3.4,-0.1,78.0,0,0,22.3,1013.7,0,[8]
5379,2017-01-26 14:39:00,0,3.4,-0.1,78.0,0,0,22.3,1013.7,0,"[24, 24]"
5380,2017-01-26 15:08:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[73, 74]"
5381,2017-01-26 15:21:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[1, 14]"
5382,2017-01-26 15:26:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[10, 24]"
5383,2017-01-26 15:39:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[10, 10, 9]"
5384,2017-01-26 15:58:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[10, 7, 5]"
5385,2017-01-26 16:32:00,0,2.7,-0.1,82.0,0,0,22.3,1012.8,0,"[7, 6]"
5386,2017-01-26 16:56:00,0,2.7,-0.1,82.0,0,0,22.3,1012.8,0,[1]
5387,2017-01-27 08:29:00,0,-5.1,-5.2,99.0,0,0,7.6,1008.8,0,"[8, 3]"
5388,2017-01-27 08:35:00,0,-5.1,-5.2,99.0,0,0,7.6,1008.8,0,[1]
5389,2017-01-27 08:39:00,0,-5.1,-5.2,99.0,0,0,7.6,1008.8,0,[1]
5390,2017-01-27 08:56:00,0,-5.1,-5.2,99.0,0,0,7.6,1008.8,0,"[1, 5]"
5391,2017-01-27 09:00:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[7, 60]"
5392,2017-01-27 09:12:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[1, 1]"
5393,2017-01-27 09:13:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,[7]
5394,2017-01-27 09:34:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[7, 16, 8]"
5395,2017-01-27 09:36:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[5, 6, 7, 7, 7]"
5396,2017-01-27 09:52:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[1, 8]"
5397,2017-01-27 09:54:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,[9]
5398,2017-01-27 09:55:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,[14]
5399,2017-01-27 10:15:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,"[56, 74, 10, 1]"
5400,2017-01-27 10:32:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,"[7, 9]"
5401,2017-01-27 10:33:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,"[14, 2]"
5402,2017-01-27 10:33:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,[1]
5403,2017-01-27 10:40:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,[7]
5404,2017-01-27 10:45:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,[7]
5405,2017-01-27 10:58:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,"[7, 5, 1]"
5406,2017-01-27 11:02:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 7, 16]"
5407,2017-01-27 11:05:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 9, 1]"
5408,2017-01-27 11:06:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 60]"
5409,2017-01-27 11:11:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 8, 7]"
5410,2017-01-27 11:12:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,[14]
5411,2017-01-27 11:14:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[24, 6, 1, 7, 7]"
5412,2017-01-27 11:22:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,[7]
5413,2017-01-27 11:31:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,[1]
5414,2017-01-27 11:40:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 6]"
5415,2017-01-27 11:52:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,[30]
5416,2017-01-27 12:00:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[8, 3, 7, 24]"
5417,2017-01-27 12:04:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[61, 7, 1]"
5418,2017-01-27 12:09:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[7, 7, 10, 24, 9]"
5419,2017-01-27 12:11:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[1]
5420,2017-01-27 12:12:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[1]
5421,2017-01-27 12:15:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[10, 21]"
5422,2017-01-27 12:17:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[7, 7]"
5423,2017-01-27 12:19:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[7, 30]"
5424,2017-01-27 12:20:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[1]
5425,2017-01-27 12:22:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[45, 21]"
5426,2017-01-27 12:22:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[21, 45]"
5427,2017-01-27 12:45:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[73, 7]"
5428,2017-01-27 12:53:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[21]
5429,2017-01-27 12:56:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[21]
5430,2017-01-27 13:02:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[74, 45, 16, 30]"
5431,2017-01-27 13:03:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,[5]
5432,2017-01-27 13:15:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[1, 6]"
5433,2017-01-27 13:23:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[7, 10, 33]"
5434,2017-01-27 13:43:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,[10]
5435,2017-01-27 13:44:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[7, 10, 21, 76]"
5436,2017-01-27 13:44:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,[78]
5437,2017-01-27 13:46:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[1, 6, 10, 21]"
5438,2017-01-27 13:48:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[7, 21, 30]"
5440,2017-01-27 13:59:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,[7]
5441,2017-01-27 14:12:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,[10]
5442,2017-01-27 14:13:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,[10]
5443,2017-01-27 14:14:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,[10]
5444,2017-01-27 14:23:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,"[7, 61]"
5445,2017-01-27 14:26:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,"[5, 6, 7]"
5446,2017-01-27 14:49:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,"[1, 5]"
5447,2017-01-27 14:52:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,[7]
5448,2017-01-27 15:01:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,"[61, 21, 3]"
5449,2017-01-27 15:05:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,"[61, 7]"
5450,2017-01-27 15:05:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,[1]
5451,2017-01-27 15:12:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,"[1, 5]"
5452,2017-01-27 15:52:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,"[24, 60, 61, 16, 1]"
5453,2017-01-27 16:14:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[24, 3, 10]"
5454,2017-01-27 16:18:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[10, 10, 21, 58]"
5455,2017-01-27 16:38:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[7, 7, 7, 1, 58, 33, 5, 24]"
5456,2017-01-27 16:39:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[24, 7]"
5457,2017-01-27 16:43:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[7, 5, 24]"
5458,2017-01-27 17:03:00,0,2.5,0.2,85.0,0,0,14.8,1005.5,0,"[10, 5, 7]"
5459,2017-01-27 20:20:00,0,2.2,0.4,88.0,0,0,5.4,1006.3,0,[7]
5460,2017-01-28 08:52:00,1,1.4,1.4,100.0,0,0,1.8,1004.1,0,"[8, 9, 7, 16, 14, 33]"
5461,2017-01-28 08:57:00,1,1.4,1.4,100.0,0,0,1.8,1004.1,0,[1]
5462,2017-01-28 09:01:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[7, 1, 8, 31]"
5463,2017-01-28 09:19:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,[61]
5464,2017-01-28 09:20:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[61, 8]"
5465,2017-01-28 09:22:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[8, 7, 7]"
5466,2017-01-28 09:26:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[1, 32]"
5467,2017-01-28 09:37:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[7, 60]"
5468,2017-01-28 09:40:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,[10]
5469,2017-01-28 09:42:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[1, 78]"
5470,2017-01-28 09:43:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,[14]
5471,2017-01-28 09:44:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[1, 9]"
5472,2017-01-28 09:47:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[14, 78]"
5473,2017-01-28 09:48:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[56, 10, 7]"
5474,2017-01-28 09:54:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[7, 58, 8, 16, 3]"
5475,2017-01-28 09:55:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[78, 7, 58]"
5476,2017-01-28 10:10:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,[1]
5477,2017-01-28 10:10:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,[7]
5478,2017-01-28 10:12:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,"[7, 7, 7, 8]"
5479,2017-01-28 10:19:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,"[7, 7, 3, 6]"
5480,2017-01-28 10:21:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,[2]
5481,2017-01-28 10:23:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,"[60, 10, 7]"
5482,2017-01-28 10:26:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,[1]
5483,2017-01-28 10:31:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,[1]
5484,2017-01-28 10:32:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,"[1, 9]"
5485,2017-01-28 10:37:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,"[7, 10]"
5486,2017-01-28 10:38:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,"[7, 5]"
5487,2017-01-28 10:44:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,"[19, 8, 63]"
5488,2017-01-28 10:50:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,[1]
5489,2017-01-28 10:52:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,"[7, 6]"
5490,2017-01-28 10:53:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,[9]
5491,2017-01-28 10:55:00,1,1.9,1.9,100.0,0,0,3.6,1003.6,0,[24]
5492,2017-01-28 11:00:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[7, 33, 1, 19, 16, 23, 61]"
5493,2017-01-28 11:02:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[1, 7, 58]"
5494,2017-01-28 11:04:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[7, 7]"
5495,2017-01-28 11:06:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[1, 29]"
5496,2017-01-28 11:08:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[56, 10, 7]"
5497,2017-01-28 11:09:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,[1]
5498,2017-01-28 11:11:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[1, 78]"
5499,2017-01-28 11:12:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,[1]
5500,2017-01-28 11:13:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,[10]
5501,2017-01-28 11:21:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[7, 7, 9]"
5502,2017-01-28 11:22:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,[16]
5503,2017-01-28 11:23:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[7, 3, 33]"
5504,2017-01-28 11:24:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[7, 7, 9]"
5505,2017-01-28 11:29:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,[7]
5506,2017-01-28 11:32:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[33, 1]"
5507,2017-01-28 11:43:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[7, 61]"
5508,2017-01-28 11:48:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[10, 3, 61]"
5509,2017-01-28 11:49:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[72, 76, 30, 7]"
5510,2017-01-28 11:50:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[24, 4]"
5511,2017-01-28 11:52:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[3, 1, 33, 61]"
5512,2017-01-28 11:55:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[58, 24, 1]"
5513,2017-01-28 11:57:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[7, 1, 6, 24]"
5514,2017-01-28 11:58:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[61, 3]"
5515,2017-01-28 11:59:00,1,2.1,2.1,100.0,0,0,3.6,1003.2,0,"[1, 4, 61]"
5516,2017-01-28 12:00:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,"[3, 61]"
5517,2017-01-28 12:01:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,[2]
5518,2017-01-28 12:04:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,[7]
5519,2017-01-28 12:12:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,"[1, 7]"
5520,2017-01-28 12:20:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,"[7, 1, 19]"
5521,2017-01-28 12:22:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,"[1, 29]"
5522,2017-01-28 12:26:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,"[1, 68]"
5523,2017-01-28 12:27:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,"[7, 1]"
5524,2017-01-28 12:30:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,[1]
5525,2017-01-28 12:37:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,"[1, 10]"
5526,2017-01-28 12:40:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,[1]
5527,2017-01-28 12:50:00,1,2.7,2.7,100.0,0,0,3.6,1002.9,0,"[74, 60, 16, 7]"
5528,2017-01-28 13:05:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,"[1, 29]"
5529,2017-01-28 13:16:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,"[7, 1, 19, 72, 30]"
5530,2017-01-28 13:19:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,[7]
5531,2017-01-28 13:20:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,"[33, 10]"
5532,2017-01-28 13:22:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,[30]
5533,2017-01-28 13:31:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,[1]
5534,2017-01-28 13:34:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,"[73, 30, 30, 10, 1]"
5535,2017-01-28 13:35:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,"[21, 30, 7]"
5536,2017-01-28 13:37:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,"[10, 1]"
5537,2017-01-28 13:42:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,[1]
5538,2017-01-28 13:51:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,[1]
5539,2017-01-28 13:53:00,1,3.1,3.0,99.0,0,0,7.6,1002.4,0,[79]
5540,2017-01-28 14:06:00,1,2.8,2.2,96.0,0,0,11.2,1001.9,0,"[7, 7]"
5541,2017-01-28 14:20:00,1,2.8,2.2,96.0,0,0,11.2,1001.9,0,"[2, 24]"
5542,2017-01-28 14:22:00,1,2.8,2.2,96.0,0,0,11.2,1001.9,0,[29]
5543,2017-01-28 14:23:00,1,2.8,2.2,96.0,0,0,11.2,1001.9,0,"[2, 1, 4, 72, 76, 19, 13]"
5544,2017-01-28 14:27:00,1,2.8,2.2,96.0,0,0,11.2,1001.9,0,[3]
5545,2017-01-28 14:45:00,1,2.8,2.2,96.0,0,0,11.2,1001.9,0,"[24, 27]"
5546,2017-01-28 14:52:00,1,2.8,2.2,96.0,0,0,11.2,1001.9,0,"[61, 10]"
5547,2017-01-28 14:58:00,1,2.8,2.2,96.0,0,0,11.2,1001.9,0,"[10, 10]"
5548,2017-01-28 15:07:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,"[24, 33]"
5549,2017-01-28 15:08:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,[33]
5550,2017-01-28 15:10:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,[7]
5551,2017-01-28 15:15:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,[1]
5552,2017-01-28 15:16:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,"[1, 7]"
5553,2017-01-28 15:16:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,"[7, 10, 61]"
5554,2017-01-28 15:19:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,"[7, 7]"
5555,2017-01-28 15:30:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,[7]
5556,2017-01-28 15:32:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,"[10, 6]"
5557,2017-01-28 15:43:00,1,2.2,1.6,96.0,0,0,14.8,1001.9,0,"[3, 10, 9]"
