,transaction_id,date_time,weekday_weekend,temp,dwpt,rhum,prcp,snow,wspd,pres,is_holiday,item_id
5072,5219,2017-01-23 15:25:00,0,4.9,-0.3,69.0,0,0,13.0,1022.9,0,"[21, 7, 7, 7, 24]"
5073,5220,2017-01-23 15:33:00,0,4.9,-0.3,69.0,0,0,13.0,1022.9,0,"[31, 7]"
5074,5221,2017-01-23 15:46:00,0,4.9,-0.3,69.0,0,0,13.0,1022.9,0,"[7, 73, 16]"
5075,5222,2017-01-23 16:14:00,0,5.0,0.9,75.0,0,0,9.4,1022.8,0,"[7, 3, 24]"
5076,5223,2017-01-23 16:18:00,0,5.0,0.9,75.0,0,0,9.4,1022.8,0,"[5, 3, 10, 60]"
5077,5224,2017-01-23 16:39:00,0,5.0,0.9,75.0,0,0,9.4,1022.8,0,[7]
5078,5225,2017-01-23 16:40:00,0,5.0,0.9,75.0,0,0,9.4,1022.8,0,"[3, 7, 7, 24, 5]"
5079,5226,2017-01-23 16:51:00,0,5.0,0.9,75.0,0,0,9.4,1022.8,0,"[3, 24]"
5080,5227,2017-01-24 08:39:00,0,7.3,5.4,88.0,0,0,24.1,1018.1,0,[1]
5081,5228,2017-01-24 08:42:00,0,7.3,5.4,88.0,0,0,24.1,1018.1,0,[1]
5082,5229,2017-01-24 08:43:00,0,7.3,5.4,88.0,0,0,24.1,1018.1,0,[1]
5083,5230,2017-01-24 09:07:00,0,7.6,6.1,90.0,0,0,25.9,1018.5,0,"[7, 7, 8]"
5084,5231,2017-01-24 09:11:00,0,7.6,6.1,90.0,0,0,25.9,1018.5,0,[7]
5085,5232,2017-01-24 09:14:00,0,7.6,6.1,90.0,0,0,25.9,1018.5,0,"[7, 2, 29]"
5086,5233,2017-01-24 09:20:00,0,7.6,6.1,90.0,0,0,25.9,1018.5,0,[1]
5087,5234,2017-01-24 10:00:00,0,8.3,6.8,90.0,0,0,22.3,1019.1,0,"[7, 7]"
5088,5235,2017-01-24 10:24:00,0,8.3,6.8,90.0,0,0,22.3,1019.1,0,[7]
5089,5236,2017-01-24 10:42:00,0,8.3,6.8,90.0,0,0,22.3,1019.1,0,[7]
5090,5237,2017-01-24 10:50:00,0,8.3,6.8,90.0,0,0,22.3,1019.1,0,[7]
5091,5238,2017-01-24 10:53:00,0,8.3,6.8,90.0,0,0,22.3,1019.1,0,"[1, 5]"
5092,5239,2017-01-24 11:04:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,[2]
5093,5240,2017-01-24 11:04:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,[2]
5094,5241,2017-01-24 11:05:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,[2]
5095,5242,2017-01-24 11:13:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,[14]
5096,5243,2017-01-24 11:16:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,"[7, 7]"
5097,5244,2017-01-24 11:19:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,[1]
5098,5245,2017-01-24 11:21:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,[14]
5099,5247,2017-01-24 11:36:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,"[7, 63]"
5100,5248,2017-01-24 11:37:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,[7]
5101,5249,2017-01-24 11:38:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,"[7, 9, 1]"
5102,5250,2017-01-24 11:53:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,"[6, 8, 7, 10]"
5103,5251,2017-01-24 11:56:00,0,8.8,6.9,88.0,0,0,20.5,1019.5,0,[24]
5104,5252,2017-01-24 12:00:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,[73]
5105,5253,2017-01-24 12:06:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,[10]
5106,5254,2017-01-24 12:09:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,[21]
5107,5255,2017-01-24 12:13:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,"[1, 7, 72, 74]"
5108,5256,2017-01-24 12:15:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,[27]
5109,5257,2017-01-24 12:20:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,[10]
5110,5258,2017-01-24 12:24:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,[73]
5111,5259,2017-01-24 12:30:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,[1]
5112,5260,2017-01-24 12:38:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,"[10, 7, 21, 41]"
5113,5261,2017-01-24 12:43:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,"[1, 29, 9, 5, 7]"
5114,5262,2017-01-24 12:46:00,0,9.3,7.2,87.0,0,0,22.3,1019.5,0,[1]
5115,5263,2017-01-24 13:06:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,[21]
5116,5264,2017-01-24 13:14:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,"[73, 41, 8, 45, 7, 27, 1]"
5117,5265,2017-01-24 13:17:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,"[1, 29]"
5118,5267,2017-01-24 13:23:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,"[19, 10]"
5119,5268,2017-01-24 13:24:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,"[7, 73, 41]"
5120,5269,2017-01-24 13:27:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,"[1, 2]"
5121,5271,2017-01-24 13:32:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,"[10, 10, 74, 72]"
5122,5272,2017-01-24 13:45:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,[24]
5123,5273,2017-01-24 13:50:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,"[7, 7, 3]"
5124,5274,2017-01-24 13:52:00,0,9.6,7.5,87.0,0,0,18.4,1019.3,0,"[74, 16, 45]"
5125,5275,2017-01-24 14:07:00,0,9.7,7.6,87.0,0,0,20.5,1019.0,0,"[7, 8]"
5126,5276,2017-01-24 14:12:00,0,9.7,7.6,87.0,0,0,20.5,1019.0,0,[24]
5127,5277,2017-01-24 14:20:00,0,9.7,7.6,87.0,0,0,20.5,1019.0,0,"[15, 30]"
5128,5278,2017-01-24 14:25:00,0,9.7,7.6,87.0,0,0,20.5,1019.0,0,"[6, 5]"
5129,5279,2017-01-24 14:49:00,0,9.7,7.6,87.0,0,0,20.5,1019.0,0,"[1, 1]"
5130,5280,2017-01-24 15:03:00,0,9.6,7.5,87.0,0,0,13.0,1019.1,0,[7]
5131,5281,2017-01-24 15:08:00,0,9.6,7.5,87.0,0,0,13.0,1019.1,0,"[7, 24]"
5132,5282,2017-01-24 15:25:00,0,9.6,7.5,87.0,0,0,13.0,1019.1,0,"[10, 73]"
5133,5283,2017-01-24 16:08:00,0,9.2,7.5,89.0,0,0,14.8,1019.1,0,"[1, 7, 24]"
5134,5284,2017-01-24 16:18:00,0,9.2,7.5,89.0,0,0,14.8,1019.1,0,"[1, 24]"
5135,5285,2017-01-24 16:23:00,0,9.2,7.5,89.0,0,0,14.8,1019.1,0,[1]
5136,5286,2017-01-24 16:29:00,0,9.2,7.5,89.0,0,0,14.8,1019.1,0,"[7, 1]"
5137,5287,2017-01-24 16:40:00,0,9.2,7.5,89.0,0,0,14.8,1019.1,0,"[7, 8]"
5138,5288,2017-01-24 17:09:00,0,9.4,7.5,88.0,0,0,16.6,1019.2,0,"[10, 24]"
5139,5289,2017-01-25 08:40:00,0,9.7,6.4,80.0,0,0,22.3,1018.4,0,[1]
5140,5290,2017-01-25 08:47:00,0,9.7,6.4,80.0,0,0,22.3,1018.4,0,[1]
5141,5291,2017-01-25 08:50:00,0,9.7,6.4,80.0,0,0,22.3,1018.4,0,"[7, 60]"
5142,5292,2017-01-25 08:53:00,0,9.7,6.4,80.0,0,0,22.3,1018.4,0,[7]
5143,5293,2017-01-25 09:21:00,0,9.5,5.9,78.0,0,0,27.7,1018.5,0,"[1, 9]"
5144,5294,2017-01-25 09:44:00,0,9.5,5.9,78.0,0,0,27.7,1018.5,0,"[32, 7, 8]"
5145,5295,2017-01-25 09:47:00,0,9.5,5.9,78.0,0,0,27.7,1018.5,0,[7]
5146,5296,2017-01-25 10:51:00,0,9.5,5.5,76.0,0,0,42.5,1017.9,0,"[2, 5]"
5147,5297,2017-01-25 10:53:00,0,9.5,5.5,76.0,0,0,42.5,1017.9,0,[1]
5148,5298,2017-01-25 10:54:00,0,9.5,5.5,76.0,0,0,42.5,1017.9,0,[1]
5149,5299,2017-01-25 10:59:00,0,9.5,5.5,76.0,0,0,42.5,1017.9,0,[1]
5150,5300,2017-01-25 11:18:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,[9]
5151,5301,2017-01-25 11:26:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,[14]
5152,5302,2017-01-25 11:27:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,"[78, 1]"
5153,5303,2017-01-25 11:30:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,[1]
5154,5304,2017-01-25 11:31:00,0,9.7,5.1,73.0,0,0,25.9,1018.6,0,[78]
5155,5305,2017-01-25 12:05:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[21]
5156,5306,2017-01-25 12:11:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[10]
5157,5307,2017-01-25 12:36:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,"[7, 10, 5, 8]"
5158,5308,2017-01-25 12:41:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[1]
5159,5309,2017-01-25 12:43:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[1]
5160,5310,2017-01-25 12:49:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,"[7, 10, 30, 73]"
5161,5311,2017-01-25 12:54:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,"[30, 7, 27]"
5162,5312,2017-01-25 12:56:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[30]
5163,5313,2017-01-25 12:57:00,0,10.0,4.4,68.0,0,0,25.9,1018.3,0,[30]
5164,5314,2017-01-25 13:07:00,0,10.3,3.8,64.0,0,0,37.1,1017.8,0,[7]
5165,5315,2017-01-25 13:49:00,0,10.3,3.8,64.0,0,0,37.1,1017.8,0,[1]
5166,5316,2017-01-25 13:54:00,0,10.3,3.8,64.0,0,0,37.1,1017.8,0,"[30, 10, 7]"
5167,5317,2017-01-25 14:10:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[3, 1]"
5168,5318,2017-01-25 14:38:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[10, 56, 24]"
5169,5319,2017-01-25 14:39:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[1, 10, 21]"
5170,5320,2017-01-25 14:41:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[10, 21, 30, 9]"
5171,5321,2017-01-25 14:57:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,"[7, 10, 24]"
5172,5322,2017-01-25 14:59:00,0,9.3,3.3,66.0,0,0,24.1,1017.7,0,[30]
5173,5323,2017-01-25 15:18:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,[10]
5174,5324,2017-01-25 15:19:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,[27]
5175,5325,2017-01-25 15:21:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,[1]
5176,5326,2017-01-25 15:28:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,[10]
5177,5327,2017-01-25 15:29:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,"[16, 24]"
5178,5328,2017-01-25 15:58:00,0,8.8,3.0,67.0,0,0,24.1,1017.4,0,"[24, 7]"
5179,5329,2017-01-25 16:33:00,0,7.5,3.2,74.0,0,0,22.3,1017.6,0,[6]
5180,5336,2017-01-26 08:45:00,0,-3.1,-3.4,98.0,0,0,5.4,1016.7,0,[1]
5181,5337,2017-01-26 08:54:00,0,-3.1,-3.4,98.0,0,0,5.4,1016.7,0,"[1, 9]"
5182,5338,2017-01-26 09:15:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,[10]
5183,5339,2017-01-26 09:36:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,"[1, 7]"
5184,5340,2017-01-26 09:36:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,[1]
5185,5341,2017-01-26 09:48:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,[14]
5186,5342,2017-01-26 09:49:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,"[1, 7, 10, 5, 3]"
5187,5343,2017-01-26 09:51:00,0,-4.1,-4.5,97.0,0,0,1.8,1016.4,0,[7]
5188,5344,2017-01-26 10:40:00,0,-1.4,-1.4,100.0,0,0,3.6,1016.0,0,[7]
5189,5345,2017-01-26 10:46:00,0,-1.4,-1.4,100.0,0,0,3.6,1016.0,0,"[1, 6, 7]"
5190,5346,2017-01-26 11:00:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,[6]
5191,5347,2017-01-26 11:05:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[5, 16]"
5192,5348,2017-01-26 11:07:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[5, 5, 7, 3]"
5193,5349,2017-01-26 11:09:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[10, 6, 24, 16, 7]"
5194,5350,2017-01-26 11:11:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[10, 6, 24, 16, 7]"
5195,5352,2017-01-26 11:17:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,[7]
5196,5353,2017-01-26 11:18:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[1, 7, 60]"
5197,5354,2017-01-26 11:19:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[7, 3, 41, 30]"
5198,5355,2017-01-26 11:20:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[16, 10, 6]"
5199,5356,2017-01-26 11:35:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,"[7, 7]"
5200,5357,2017-01-26 11:54:00,0,3.3,1.2,86.0,0,0,16.6,1015.6,0,[7]
5201,5358,2017-01-26 12:13:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 7, 5]"
5202,5359,2017-01-26 12:18:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[1, 78]"
5203,5360,2017-01-26 12:19:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 1]"
5204,5361,2017-01-26 12:24:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,[7]
5205,5362,2017-01-26 12:28:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[1, 74]"
5206,5363,2017-01-26 12:29:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 6]"
5207,5364,2017-01-26 12:30:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[3, 78]"
5208,5365,2017-01-26 12:36:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 30, 9]"
5209,5366,2017-01-26 12:41:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,[1]
5210,5367,2017-01-26 12:58:00,0,3.6,0.6,81.0,0,0,22.3,1014.9,0,"[7, 10, 21]"
5211,5368,2017-01-26 13:12:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[1, 9]"
5212,5369,2017-01-26 13:16:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,[73]
5213,5370,2017-01-26 13:25:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[74, 10, 7]"
5214,5371,2017-01-26 13:40:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[7, 21, 7, 6]"
5215,5372,2017-01-26 13:41:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[24, 21, 10]"
5216,5373,2017-01-26 13:42:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[30, 1, 6]"
5217,5374,2017-01-26 13:50:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[30, 7, 1]"
5218,5375,2017-01-26 13:52:00,0,3.6,0.6,81.0,0,0,25.9,1014.2,0,"[1, 78]"
5219,5376,2017-01-26 14:06:00,0,3.4,-0.1,78.0,0,0,22.3,1013.7,0,"[8, 1, 4]"
5220,5377,2017-01-26 14:10:00,0,3.4,-0.1,78.0,0,0,22.3,1013.7,0,[1]
5221,5378,2017-01-26 14:16:00,0,3.4,-0.1,78.0,0,0,22.3,1013.7,0,[8]
5222,5379,2017-01-26 14:39:00,0,3.4,-0.1,78.0,0,0,22.3,1013.7,0,"[24, 24]"
5223,5380,2017-01-26 15:08:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[73, 74]"
5224,5381,2017-01-26 15:21:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[1, 14]"
5225,5382,2017-01-26 15:26:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[10, 24]"
5226,5383,2017-01-26 15:39:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[10, 10, 9]"
5227,5384,2017-01-26 15:58:00,0,3.1,0.0,80.0,0,0,25.9,1012.9,0,"[10, 7, 5]"
5228,5385,2017-01-26 16:32:00,0,2.7,-0.1,82.0,0,0,22.3,1012.8,0,"[7, 6]"
5229,5386,2017-01-26 16:56:00,0,2.7,-0.1,82.0,0,0,22.3,1012.8,0,[1]
5230,5387,2017-01-27 08:29:00,0,-5.1,-5.2,99.0,0,0,7.6,1008.8,0,"[8, 3]"
5231,5388,2017-01-27 08:35:00,0,-5.1,-5.2,99.0,0,0,7.6,1008.8,0,[1]
5232,5389,2017-01-27 08:39:00,0,-5.1,-5.2,99.0,0,0,7.6,1008.8,0,[1]
5233,5390,2017-01-27 08:56:00,0,-5.1,-5.2,99.0,0,0,7.6,1008.8,0,"[1, 5]"
5234,5391,2017-01-27 09:00:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[7, 60]"
5235,5392,2017-01-27 09:12:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[1, 1]"
5236,5393,2017-01-27 09:13:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,[7]
5237,5394,2017-01-27 09:34:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[7, 16, 8]"
5238,5395,2017-01-27 09:36:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[5, 6, 7, 7, 7]"
5239,5396,2017-01-27 09:52:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,"[1, 8]"
5240,5397,2017-01-27 09:54:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,[9]
5241,5398,2017-01-27 09:55:00,0,-4.2,-4.5,98.0,0,0,5.4,1008.3,0,[14]
5242,5399,2017-01-27 10:15:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,"[56, 74, 10, 1]"
5243,5400,2017-01-27 10:32:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,"[7, 9]"
5244,5401,2017-01-27 10:33:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,"[14, 2]"
5245,5402,2017-01-27 10:33:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,[1]
5246,5403,2017-01-27 10:40:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,[7]
5247,5404,2017-01-27 10:45:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,[7]
5248,5405,2017-01-27 10:58:00,0,-4.0,-4.3,98.0,0,0,3.6,1007.9,0,"[7, 5, 1]"
5249,5406,2017-01-27 11:02:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 7, 16]"
5250,5407,2017-01-27 11:05:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 9, 1]"
5251,5408,2017-01-27 11:06:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 60]"
5252,5409,2017-01-27 11:11:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 8, 7]"
5253,5410,2017-01-27 11:12:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,[14]
5254,5411,2017-01-27 11:14:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[24, 6, 1, 7, 7]"
5255,5412,2017-01-27 11:22:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,[7]
5256,5413,2017-01-27 11:31:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,[1]
5257,5414,2017-01-27 11:40:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,"[7, 6]"
5258,5415,2017-01-27 11:52:00,0,-0.9,-0.9,100.0,0,0,7.6,1007.5,0,[30]
5259,5416,2017-01-27 12:00:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[8, 3, 7, 24]"
5260,5417,2017-01-27 12:04:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[61, 7, 1]"
5261,5418,2017-01-27 12:09:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[7, 7, 10, 24, 9]"
5262,5419,2017-01-27 12:11:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[1]
5263,5420,2017-01-27 12:12:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[1]
5264,5421,2017-01-27 12:15:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[10, 21]"
5265,5422,2017-01-27 12:17:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[7, 7]"
5266,5423,2017-01-27 12:19:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[7, 30]"
5267,5424,2017-01-27 12:20:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[1]
5268,5425,2017-01-27 12:22:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[45, 21]"
5269,5426,2017-01-27 12:22:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[21, 45]"
5270,5427,2017-01-27 12:45:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,"[73, 7]"
5271,5428,2017-01-27 12:53:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[21]
5272,5429,2017-01-27 12:56:00,0,1.1,1.1,100.0,0,0,3.6,1006.7,0,[21]
5273,5430,2017-01-27 13:02:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[74, 45, 16, 30]"
5274,5431,2017-01-27 13:03:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,[5]
5275,5432,2017-01-27 13:15:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[1, 6]"
5276,5433,2017-01-27 13:23:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[7, 10, 33]"
5277,5434,2017-01-27 13:43:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,[10]
5278,5435,2017-01-27 13:44:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[7, 10, 21, 76]"
5279,5436,2017-01-27 13:44:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,[78]
5280,5437,2017-01-27 13:46:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[1, 6, 10, 21]"
5281,5438,2017-01-27 13:48:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,"[7, 21, 30]"
5282,5440,2017-01-27 13:59:00,0,4.0,1.4,83.0,0,0,7.6,1005.8,0,[7]
5283,5441,2017-01-27 14:12:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,[10]
5284,5442,2017-01-27 14:13:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,[10]
5285,5443,2017-01-27 14:14:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,[10]
5286,5444,2017-01-27 14:23:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,"[7, 61]"
5287,5445,2017-01-27 14:26:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,"[5, 6, 7]"
5288,5446,2017-01-27 14:49:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,"[1, 5]"
5289,5447,2017-01-27 14:52:00,0,5.4,1.0,73.0,0,0,7.6,1005.4,0,[7]
5290,5448,2017-01-27 15:01:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,"[61, 21, 3]"
5291,5449,2017-01-27 15:05:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,"[61, 7]"
5292,5450,2017-01-27 15:05:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,[1]
5293,5451,2017-01-27 15:12:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,"[1, 5]"
5294,5452,2017-01-27 15:52:00,0,3.8,1.0,82.0,0,0,7.6,1005.0,0,"[24, 60, 61, 16, 1]"
5295,5453,2017-01-27 16:14:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[24, 3, 10]"
5296,5454,2017-01-27 16:18:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[10, 10, 21, 58]"
5297,5455,2017-01-27 16:38:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[7, 7, 7, 1, 58, 33, 5, 24]"
5298,5456,2017-01-27 16:39:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[24, 7]"
5299,5457,2017-01-27 16:43:00,0,3.3,0.2,80.0,0,0,5.4,1005.0,0,"[7, 5, 24]"
5300,5458,2017-01-27 17:03:00,0,2.5,0.2,85.0,0,0,14.8,1005.5,0,"[10, 5, 7]"
5301,5459,2017-01-27 20:20:00,0,2.2,0.4,88.0,0,0,5.4,1006.3,0,[7]
5302,5460,2017-01-28 08:52:00,1,1.4,1.4,100.0,0,0,1.8,1004.1,0,"[8, 9, 7, 16, 14, 33]"
5303,5461,2017-01-28 08:57:00,1,1.4,1.4,100.0,0,0,1.8,1004.1,0,[1]
5304,5462,2017-01-28 09:01:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[7, 1, 8, 31]"
5305,5463,2017-01-28 09:19:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,[61]
5306,5464,2017-01-28 09:20:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[61, 8]"
5307,5465,2017-01-28 09:22:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[8, 7, 7]"
5308,5466,2017-01-28 09:26:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[1, 32]"
5309,5467,2017-01-28 09:37:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[7, 60]"
5310,5468,2017-01-28 09:40:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,[10]
5311,5469,2017-01-28 09:42:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[1, 78]"
5312,5470,2017-01-28 09:43:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,[14]
5313,5471,2017-01-28 09:44:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[1, 9]"
5314,5472,2017-01-28 09:47:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[14, 78]"
5315,5473,2017-01-28 09:48:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[56, 10, 7]"
5316,5474,2017-01-28 09:54:00,1,1.7,1.7,100.0,0,0,0.0,1004.0,0,"[7, 58, 8, 16, 3]"
